package_id,block_type,congress,bill_type,bill_num,action_date,n_words,text_sha,score,score_max,n_chunks,scored_words,top_bucket,month,post,pre,dup_group,is_first_appearance,recycled_from_pre,origin_chamber,introduced_date,policy_area,sponsor_bioguide,sponsor_party,sponsor_state,public_law_number,n_cosponsors,n_cosponsors_opposite,n_cosponsors_orig,n_cosponsors_opposite_orig,bipartisan_share,bipartisan_share_orig,is_bipartisan,is_bipartisan_orig,reported_all,passed_house_all,passed_senate_all,presented_all,became_law_all,max_stage_all,reported_12m,passed_house_12m,passed_senate_12m,presented_12m,became_law_12m,max_stage_12m,chamber_majority,sponsor_in_majority,max_stage_possible,stage_frac_all,succeeded_all,stage_frac_12m,succeeded_12m,n_actions,window_complete,commem,bioguide,freshman,birth_year,member_age,gender,n_terms,born_after_1980,topic_international_affairs,topic_health,topic_armed_forces_and_national_secu,topic_crime_and_law_enforcement,topic_government_operations_and_poli,topic_education,"topic_civil_rights_and_liberties,_mi",topic_public_lands_and_natural_resou,"topic_science,_technology,_communica",topic_immigration,topic_environmental_protection,topic_congress,topic_finance_and_financial_sector,topic_labor_and_employment,topic_transportation_and_public_work,sen_pct,is_house,office_capacity,high_capacity,senior_majority,is_freshman,is_republican,is_resolution,ln_words,ln_cosponsors,is_119,is_likely_ai
BILLS-118hconres101ih,preamble,118,hconres,101,2024-03-22,552,6f46f81bab1b800cc2f1f97a24e719e3,0.069194953271028,0.11338,2,535,0,2024-03,True,False,10cd0a60288871a05f7f0672,True,False,House,2024-03-22,"Civil Rights and Liberties, Minority Issues",H001081,D,CT,,27,0,16,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,14,True,True,H001081,False,1973.0,53.0,F,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722397476340694,1.0,0.14889589905362777,0.0,0.0,0.0,0.0,1.0,6.313548046277095,3.332204510175204,0.0,0.0
BILLS-118hconres102ih,preamble,118,hconres,102,2024-03-29,714,3fe253d6826d0e70797675b1c02feb14,0.2458149999999999,0.29652,2,700,0,2024-03,True,False,f24b213144ec1110e1ea41b6,True,False,House,2024-03-29,"Civil Rights and Liberties, Minority Issues",J000305,D,CA,,54,0,54,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,J000305,False,1989.0,37.0,F,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.09463722397476342,0.0,0.0,0.0,0.0,1.0,6.570882962339584,4.007333185232471,0.0,0.0
BILLS-118hconres106ih,preamble,118,hconres,106,2024-05-06,175,1187137dfbb21445c29b5536fb1dd03f,0.30401,0.30401,1,174,0,2024-05,True,False,4d1312f2020a7632728b7475,True,False,House,2024-05-06,Crime and Law Enforcement,E000235,R,MS,,14,0,1,0,0.0,0.0,0.0,False,False,True,False,False,False,2,False,True,False,False,False,2,R,1.0,3,0.6666666666666666,False,0.6666666666666666,False,13,True,True,E000235,True,1959.0,67.0,M,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09103199639477241,1.0,0.33641279855790895,0.0,0.09103199639477241,1.0,1.0,1.0,5.1647859739235145,2.70805020110221,0.0,0.0
BILLS-118hconres107ih,preamble,118,hconres,107,2024-05-06,377,0f3971d028fa5d783645f3cf8a21e25a,0.0479399999999999,0.04794,1,350,0,2024-05,True,False,7fad8fe8a4dcdb12987fabb3,True,False,House,2024-05-06,"Arts, Culture, Religion",P000619,D,AK,,0,0,0,0,0.0,,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,P000619,False,1973.0,53.0,F,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09103199639477241,1.0,0.036412798557908965,0.0,0.0,0.0,0.0,1.0,5.932245187448011,0.0,0.0,0.0
BILLS-118hconres108ih,preamble,118,hconres,108,2024-05-23,150,533a4c3981bf6ac8a99c228a578e39cb,0.10375,0.10375,1,148,0,2024-05,True,False,5ee6a469581a4306791f1076,True,False,House,2024-05-23,Public Lands and Natural Resources,V000136,D,NM,,3,1,0,0,0.3333333333333333,,1.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,V000136,True,1984.0,42.0,M,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09103199639477241,1.0,0.036412798557908965,0.0,0.0,1.0,0.0,1.0,5.0106352940962555,1.3862943611198906,0.0,0.0
BILLS-118hconres113ih,preamble,118,hconres,113,2024-06-12,928,f7f4222a556d3517f67c85b5e4678f0d,0.162804317673378,0.26238,3,894,1,2024-06,True,False,c3f731fc0ae8a91c485281d5,True,False,House,2024-06-12,Government Operations and Politics,P000048,R,TX,,26,1,26,1,0.0384615384615384,0.0384615384615384,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,True,P000048,False,1978.0,48.0,M,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.3946372239747634,0.0,0.23659305993690852,0.0,1.0,1.0,6.833031732786201,3.295836866004329,0.0,0.0
BILLS-118hconres114ih,preamble,118,hconres,114,2024-06-18,303,1b4a9c282e9094ae25a3bfed6b18a08f,0.17945,0.17945,1,298,0,2024-06,True,False,18613de4aebf4f1fa2d68242,True,False,House,2024-06-18,International Affairs,H001058,R,MI,,9,0,5,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,True,H001058,False,1969.0,57.0,M,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203695358269491,1.0,0.5881478143307797,0.0,0.7203695358269491,0.0,1.0,1.0,5.713732805509369,2.302585092994046,0.0,0.0
BILLS-118hconres115ih,preamble,118,hconres,115,2024-06-25,249,f7a69eb22e1af6a86425d4f420e4a119,0.10735,0.10735,1,247,0,2024-06,True,False,0a9daf6b89dfd072c70a1d15,True,False,House,2024-06-25,Congress,B001296,D,PA,,28,8,6,3,0.2857142857142857,0.5,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,B001296,False,1977.0,49.0,M,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5790896800360523,1.0,0.23163587201442093,0.0,0.0,0.0,0.0,1.0,5.517452896464707,3.367295829986474,0.0,0.0
BILLS-118hconres118ih,preamble,118,hconres,118,2024-07-09,852,3379198eaa81fd4f7c64b4c304611022,0.2181290464547677,0.27265,3,818,1,2024-07,True,False,eeee5e72ab262edf2d43e2d7,True,False,House,2024-07-09,Labor and Employment,A000370,D,NC,,63,0,20,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,A000370,False,1946.0,80.0,F,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6599819738621,1.0,0.26399278954484,0.0,0.0,0.0,0.0,1.0,6.747586526829315,4.1588830833596715,0.0,0.0
BILLS-118hconres119ih,preamble,118,hconres,119,2024-07-10,783,793fe33d796f935a3461691fb60057ec,0.3135175515463917,0.42064,3,776,1,2024-07,True,False,fdd7196803030edb600bbfa4,True,False,House,2024-07-10,Immigration,C001061,D,MO,,22,0,13,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,C001061,False,1944.0,82.0,M,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8280757097791798,1.0,0.3312302839116719,0.0,0.0,0.0,0.0,1.0,6.663132695990803,3.1354942159291497,0.0,1.0
BILLS-118hconres121ih,preamble,118,hconres,121,2024-07-22,95,48a5fbc83b2f1f3e25145fe621db8e15,0.10085,0.10085,1,95,0,2024-07,True,False,8b41867bb125df33181c714f,True,False,House,2024-07-22,Congress,V000133,R,NJ,,0,0,0,0,0.0,,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,True,V000133,False,1953.0,73.0,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3722397476340694,1.0,0.44889589905362776,0.0,0.3722397476340694,0.0,1.0,1.0,4.553876891600541,0.0,0.0,0.0
BILLS-118hconres123ih,preamble,118,hconres,123,2024-08-02,130,ebcf5dbc66cb21cd25451a5a000ba2af,0.05584,0.05584,1,126,0,2024-08,True,False,247bcaf2003474041674a024,True,False,House,2024-08-02,Congress,C001130,D,TX,,3,2,3,2,0.6666666666666666,0.6666666666666666,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,False,C001130,True,1981.0,45.0,F,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09103199639477241,1.0,0.036412798557908965,0.0,0.0,1.0,0.0,1.0,4.867534450455582,1.3862943611198906,0.0,0.0
BILLS-118hconres128ih,preamble,118,hconres,128,2024-09-10,184,f328aee49b4574d7c4f2d2c9a9ea4aeb,0.15053,0.15053,1,181,0,2024-09,True,False,69cce4275f992e30b77f2c9d,True,False,House,2024-09-10,Armed Forces and National Security,V000135,R,WI,,57,19,54,18,0.3333333333333333,0.3333333333333333,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,5,True,True,V000135,True,1969.0,57.0,M,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09103199639477241,1.0,0.33641279855790895,0.0,0.09103199639477241,1.0,1.0,1.0,5.214935757608986,4.060443010546419,0.0,0.0
BILLS-118hconres129ih,preamble,118,hconres,129,2024-09-23,245,98581f1a4aebb2eb5c0cd1531c6b909e,0.15667,0.15667,1,222,0,2024-09,True,False,c7671bf8b7d34e88e5863076,True,False,House,2024-09-23,Health,F000462,D,FL,,31,3,28,3,0.0967741935483871,0.1071428571428571,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,5,True,True,F000462,False,1948.0,78.0,F,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6599819738621,1.0,0.26399278954484,0.0,0.0,0.0,0.0,1.0,5.501258210544727,3.4657359027997265,0.0,0.0
BILLS-118hconres12ih,preamble,118,hconres,12,2023-02-01,356,c15ac621f88a127a8969e05538aab242,0.1204,0.1204,1,339,0,2023-02,True,False,58222b066b0a90ad7b369a50,True,False,House,2023-02-01,Foreign Trade and International Finance,C001039,R,FL,,6,1,4,1,0.1666666666666666,0.25,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,8,True,True,C001039,False,1988.0,38.0,F,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.3946372239747634,0.0,0.23659305993690852,0.0,1.0,1.0,5.87493073085203,1.9459101490553132,0.0,0.0
BILLS-118hconres130ih,preamble,118,hconres,130,2024-09-24,1473,b3926ef657c7ceefe230a27a4fa12052,0.1461503163686382,0.28268,5,1454,0,2024-09,True,False,61a200da61483bb38c73b18c,True,False,House,2024-09-24,Health,W000788,D,GA,,101,0,96,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,7,True,False,W000788,False,1978.0,48.0,F,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.09463722397476342,0.0,0.0,0.0,0.0,1.0,7.29505641646263,4.624972813284271,0.0,0.0
BILLS-118hconres131ih,preamble,118,hconres,131,2024-09-25,724,8209052e48f5b4de59ce8a9d6eef16c7,0.1131304069767441,0.18894,2,688,0,2024-09,True,False,4207aa534566abbb9d456e9c,True,False,House,2024-09-25,Labor and Employment,L000273,D,NM,,30,0,29,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,5,True,True,L000273,False,1959.0,67.0,F,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23659305993690852,1.0,0.09463722397476342,0.0,0.0,0.0,0.0,1.0,6.584791392385716,3.4339872044851463,0.0,0.0
BILLS-118hconres133ih,preamble,118,hconres,133,2024-11-22,543,a5cde3741a1569a1ed18fd1a71ebf45d,0.2632660456273764,0.28044,2,526,1,2024-11,True,False,d0bc9030241934972bf083ee,True,False,House,2024-11-22,Health,W000804,R,VA,,1,1,1,1,1.0,1.0,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,5,True,True,W000804,False,1959.0,67.0,M,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917981072555205,1.0,0.6167192429022081,1.0,0.7917981072555205,0.0,1.0,1.0,6.297109319933935,0.6931471805599453,0.0,0.0
BILLS-118hconres135ih,preamble,118,hconres,135,2024-12-18,592,48781e131a9bd3dc9ca00e5081149cbb,0.1434235714285714,0.15312,2,588,0,2024-12,True,False,8e739721a36f4451de342c6e,True,False,House,2024-12-18,International Affairs,M001137,D,NY,,4,0,4,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,3,True,False,M001137,False,1953.0,73.0,M,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312753492564219,1.0,0.37251013970256874,0.0,0.0,0.0,0.0,1.0,6.3835066348840055,1.6094379124341003,0.0,0.0
BILLS-118hconres13ih,preamble,118,hconres,13,2023-02-06,342,771aeab0f0d1bfd35fc5be4fd7d7fe1a,0.0611799999999999,0.06118,1,339,0,2023-02,True,False,3a62b53d386e1c92887fd28a,True,False,House,2023-02-06,"Science, Technology, Communications",W000809,R,AR,,229,62,118,31,0.2707423580786026,0.2627118644067797,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,False,W000809,False,1957.0,69.0,M,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203695358269491,1.0,0.5881478143307797,0.0,0.7203695358269491,0.0,1.0,1.0,5.834810737062605,5.438079308923196,0.0,0.0
BILLS-118hconres14ih,preamble,118,hconres,14,2023-02-07,57,43532ad9f629b2d63319bcc10e066357,0.11553,0.11553,1,56,0,2023-02,True,False,9b777a5216c1fa04af8c5034,True,False,House,2023-02-07,Energy,L000589,R,AZ,,7,0,1,0,0.0,0.0,0.0,False,True,False,False,False,False,1,True,False,False,False,False,1,R,1.0,3,0.3333333333333333,False,0.3333333333333333,False,26,True,False,L000589,False,1958.0,68.0,F,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722397476340694,1.0,0.44889589905362776,0.0,0.3722397476340694,0.0,1.0,1.0,4.04305126783455,2.0794415416798357,0.0,0.0
BILLS-118hconres17ih,preamble,118,hconres,17,2023-02-17,162,ee2fb1a81bc88cd8b92ce9f32c98cb42,0.14702,0.14702,1,162,0,2023-02,True,False,5e7c1988746be78ca1244db0,True,False,House,2023-02-17,Energy,G000558,R,KY,,9,0,0,0,0.0,,0.0,False,True,False,False,False,False,1,True,False,False,False,False,1,R,1.0,3,0.3333333333333333,False,0.3333333333333333,False,19,True,True,G000558,False,1964.0,62.0,M,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7602523659305994,1.0,0.6041009463722398,0.0,0.7602523659305994,0.0,1.0,1.0,5.087596335232384,2.302585092994046,0.0,0.0
BILLS-118hconres19ih,preamble,118,hconres,19,2023-02-17,349,5da7cfccb78b8efa0384a144c283905c,0.1487,0.1487,1,347,0,2023-02,True,False,bfe9c58dfc42148f31c9a0aa,True,False,House,2023-02-17,Congress,W000788,D,GA,,2,0,1,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,False,W000788,False,1978.0,48.0,F,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.09463722397476342,0.0,0.0,0.0,0.0,1.0,5.855071922202427,1.0986122886681098,0.0,0.0
BILLS-118hconres22ih,preamble,118,hconres,22,2023-03-09,1225,813a326cf0985c2cbb66039013612127,0.1820938257899231,0.28247,4,1171,1,2023-03,True,False,8fdc746a438caef1023af916,True,False,House,2023-03-09,Labor and Employment,F000462,D,FL,,147,0,142,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,F000462,False,1948.0,78.0,F,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6599819738621,1.0,0.26399278954484,0.0,0.0,0.0,0.0,1.0,7.110696122978827,4.997212273764115,0.0,0.0
BILLS-118hconres23ih,preamble,118,hconres,23,2023-03-09,755,7ea2d5476f1ae5a507290f138135044b,0.2719649999999999,0.33896,2,700,1,2023-03,True,False,f9a543784368b11741a3ff48,True,False,House,2023-03-09,Health,P000617,D,MA,,37,0,37,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,8,True,True,P000617,False,1974.0,52.0,F,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722397476340694,1.0,0.14889589905362777,0.0,0.0,0.0,0.0,1.0,6.626717749249025,3.6375861597263857,0.0,0.0
BILLS-118hconres24ih,preamble,118,hconres,24,2023-03-14,286,c2ca71f69fafde56149228d86ef5ab86,0.08658,0.08658,1,284,0,2023-03,True,False,2172ea2ef24f697183c3efaf,True,False,House,2023-03-14,Government Operations and Politics,A000375,R,TX,,5,0,0,0,0.0,,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,False,A000375,False,1972.0,54.0,M,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864803965750338,1.0,0.4945921586300135,0.0,0.4864803965750338,0.0,1.0,1.0,5.655991810819852,1.791759469228055,0.0,0.0
BILLS-118hconres27ih,preamble,118,hconres,27,2023-03-23,622,282cca33edeef828bc27d8e6b39246d2,0.1147215202702702,0.11735,2,592,0,2023-03,True,False,b86e30fc8032263999156a95,True,False,House,2023-03-23,International Affairs,K000375,D,MA,,20,7,9,3,0.35,0.3333333333333333,1.0,True,False,True,False,False,False,2,False,False,False,False,False,0,R,0.0,3,0.6666666666666666,False,0.0,False,16,True,False,K000375,False,1952.0,74.0,M,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203695358269491,1.0,0.28814781433077963,0.0,0.0,0.0,0.0,1.0,6.432940092739179,3.044522437723423,0.0,0.0
BILLS-118hconres28ih,preamble,118,hconres,28,2023-03-23,309,4c9431d748ed5ae9dc71e19b2f2a8e7c,0.0778,0.0778,1,300,0,2023-03,True,False,804f5c97670c758869b3f4f5,True,False,House,2023-03-23,Taxation,L000585,R,IL,,127,60,39,20,0.4724409448818897,0.5128205128205128,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,True,L000585,False,1968.0,58.0,M,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5790896800360523,1.0,0.531635872014421,0.0,0.5790896800360523,0.0,1.0,1.0,5.733341276897746,4.852030263919617,0.0,0.0
BILLS-118hconres29ih,preamble,118,hconres,29,2023-03-28,256,179146164a72e05796061f29903d90a0,0.22021,0.22021,1,256,0,2023-03,True,False,a17c75b0cacdc9b69be4662f,True,False,House,2023-03-28,International Affairs,B001298,R,NE,,15,7,8,4,0.4666666666666667,0.5,1.0,True,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,False,B001298,False,1963.0,63.0,M,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864803965750338,1.0,0.4945921586300135,0.0,0.4864803965750338,0.0,1.0,1.0,5.545177444479562,2.772588722239781,0.0,0.0
BILLS-118hconres2ih,preamble,118,hconres,2,2023-01-09,457,1ba5ea8283794daaf5df6dd91090277d,0.2447640311804008,0.35045,2,449,1,2023-01,True,False,238b3fdf3caaa68c9218c1b2,True,False,House,2023-01-09,Crime and Law Enforcement,B001297,R,CO,,4,0,4,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,1.0,3,0.0,False,0.0,False,4,True,True,B001297,False,1959.0,67.0,M,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864803965750338,1.0,0.4945921586300135,0.0,0.4864803965750338,0.0,1.0,1.0,6.124683390894205,1.6094379124341003,0.0,1.0
BILLS-118hconres31ih,preamble,118,hconres,31,2023-03-30,536,82063c2faaa707aa51c6c7c058f7f30a,0.244418403041825,0.26108,2,526,1,2023-03,True,False,82d2a19f092372213ed81fb8,True,False,House,2023-03-30,International Affairs,G000551,D,AZ,,9,0,0,0,0.0,,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,6,True,False,G000551,False,1948.0,78.0,M,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861198738170347,1.0,0.3444794952681388,0.0,0.0,0.0,0.0,1.0,6.284134161070802,2.302585092994046,0.0,0.0
BILLS-118hconres32ih,preamble,118,hconres,32,2023-03-30,665,9f0bdc7fb1ced8fd70b97f43f9fca5d0,0.2541986259541984,0.27553,2,655,1,2023-03,True,False,e440249d43644bf5b36d48db,True,False,House,2023-03-30,"Civil Rights and Liberties, Minority Issues",J000305,D,CA,,67,0,62,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,True,J000305,False,1989.0,37.0,F,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.09463722397476342,0.0,0.0,0.0,0.0,1.0,6.499787040655854,4.219507705176107,0.0,0.0
BILLS-118hconres33ih,findings,118,hconres,33,2023-04-13,108,a804fc350adc7a5ab2816ae15d8f5fe5,0.10583,0.10583,1,106,0,2023-04,True,False,635275289c8b1a4244cd0a8a,True,False,House,2023-04-13,Health,G000583,D,NJ,,52,0,2,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,6,True,False,G000583,False,1975.0,51.0,M,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864803965750338,1.0,0.19459215863001353,0.0,0.0,0.0,0.0,1.0,4.68213122712422,3.970291913552122,0.0,0.0
BILLS-118hconres34ih,preamble,118,hconres,34,2023-04-25,145,a7d43d6f7da8d9a5f8b06e1963eeda37,0.07551,0.07551,1,139,0,2023-04,True,False,02ece4bc14b3a83c89f4e809,True,False,House,2023-04-25,Energy,S001212,R,MN,,0,0,0,0,0.0,,0.0,False,True,False,False,False,False,1,False,False,False,False,False,0,R,1.0,3,0.3333333333333333,False,0.0,False,20,True,False,S001212,False,1966.0,60.0,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722397476340694,1.0,0.44889589905362776,0.0,0.3722397476340694,0.0,1.0,1.0,4.976733742420574,0.0,0.0,0.0
BILLS-118hconres36ih,preamble,118,hconres,36,2023-04-27,1423,7fe0cc62cbd2657114388cc3590ca230,0.1767128020014296,0.24381,4,1399,1,2023-04,True,False,88d1c2cd74a6d716a3cf3193,True,False,House,2023-04-27,International Affairs,A000376,D,TX,,5,0,4,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,4,True,False,A000376,False,1983.0,43.0,M,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.09463722397476342,0.0,0.0,0.0,0.0,1.0,7.260522598089852,1.791759469228055,0.0,0.0
BILLS-118hconres37ih,preamble,118,hconres,37,2023-05-02,1796,464158e2f63aa658137083a8d088d1b7,0.177414,0.25471,5,1750,1,2023-05,True,False,80761c432edd581b34172799,True,False,House,2023-05-02,Environmental Protection,B000574,D,OR,,82,0,62,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,6,True,True,B000574,False,1948.0,78.0,M,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9312753492564219,1.0,0.37251013970256874,0.0,0.0,0.0,0.0,1.0,7.493317248862145,4.418840607796598,0.0,0.0
BILLS-118hconres39ih,preamble,118,hconres,39,2023-05-02,1159,8f7c191075756a3c58f4fc633750d5fc,0.2930633598585322,0.46061,4,1131,2,2023-05,True,False,2bea0b7a5f32b9b826b22456,True,False,House,2023-05-02,International Affairs,W000788,D,GA,,16,0,16,0,0.0,0.0,0.0,False,False,False,False,False,False,0,False,False,False,False,False,0,R,0.0,3,0.0,False,0.0,False,8,True,True,W000788,False,1978.0,48.0,F,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23659305993690852,1.0,0.09463722397476342,0.0,0.0,0.0,0.0,1.0,7.055312843339752,2.833213344056216,0.0,1.0
